pca_variance,umap_dim,umap_neighbors,umap_min_dist,n_cubes,perc_overlap,dbscan_eps,min_samples,num_nodes,num_links,num_clusters,num_clusters_used,num_tickers_portfolio,train_sharpe,train_return,train_vol,train_max_dd,val_sharpe,val_return,val_vol,val_max_dd,sharpe_diff,overfitting_score,success
0.7,1,15,0.1,8,0.4,0.35,3,32,14,32,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,8,0.4,0.4,3,18,9,18,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,2,15,0.1,5,0.3,0.3,3,35,19,35,3,29,0.8317059937754916,0.1964737301889456,0.23622978752030152,-0.22526889774687786,0.46092622858705584,0.08264176296343641,0.17929498873772104,-0.167775319464599,0.37077976518843575,0.44580629208321304,True
0.7,2,15,0.1,5,0.3,0.35,3,40,23,40,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.7,2,15,0.1,5,0.3,0.4,3,29,18,29,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.7,2,15,0.1,5,0.4,0.3,3,45,31,45,3,26,0.7999593647237024,0.18616781514995692,0.23272158982007457,-0.2220284487819291,0.4666368421453403,0.08363052909062897,0.1792197304999358,-0.16256613951720758,0.33332252257836215,0.41667431781799097,True
0.7,2,15,0.1,5,0.4,0.35,3,50,34,50,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.7,2,15,0.1,5,0.4,0.4,3,31,22,31,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.7,2,15,0.1,6,0.3,0.3,3,34,20,34,3,21,0.7771885971117958,0.24180254057533662,0.3111246632721172,-0.287108732765799,0.05820580853211596,0.013742477356393395,0.2361014768622408,-0.29344988171732345,0.7189827885796798,0.9251072278357897,True
0.7,2,15,0.1,6,0.3,0.35,3,37,22,37,3,25,1.0889100784011747,0.26247403803312536,0.2410428953128167,-0.21402746440895,0.5479273224938691,0.09784821389185067,0.17857881853107538,-0.18882432195162702,0.5409827559073056,0.4968112304568068,True
0.7,2,15,0.1,6,0.3,0.4,3,30,21,30,3,25,1.0889100784011747,0.26247403803312536,0.2410428953128167,-0.21402746440895,0.5479273224938691,0.09784821389185067,0.17857881853107538,-0.18882432195162702,0.5409827559073056,0.4968112304568068,True
0.7,2,15,0.1,6,0.4,0.3,3,47,33,47,3,21,0.7914608238464389,0.23579092067096652,0.29791862536548647,-0.27078982537388163,0.18485002488571928,0.041254060824432386,0.22317584674352672,-0.24512696682571844,0.6066107989607197,0.7664445044956714,True
0.7,2,15,0.1,6,0.4,0.35,3,53,37,53,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.7,2,15,0.1,6,0.4,0.4,3,42,33,42,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
